tokens,labels,labels_encoded
"['She', 'also', 'wanted', 'to', 'know', 'if', 'Villafaña', 'knew', 'the', 'name', 'of', 'anyone', 'in', 'the', 'Department', 'of', 'Justice', '“', 'who', 'really', 'knows', 'the', 'sexual', 'and/or', 'violent', 'crimes', 'stuff', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['She', 'ended', 'the', 'email', 'by', 'saying', ':', '“', 'We', '’', 're', 'still', 'working', 'on', 'Copperfield', '–', 'lots', 'of', 'acts', 'but', 'concerns', 'about', 'applicable', 'law', '!', '”', 'Earlier', 'reporting', 'by', 'the', 'Guardian', 'revealed', 'that', 'prosecutors', 'were', 'challenged', 'by', 'the', 'fact', 'that', 'the', 'alleged', 'rape', 'had', 'taken', 'place', 'in', 'the', 'Bahamas', ',', 'not', 'on', 'US', 'soil', ',', 'and', 'that', 'the', 'US', 'attorney', '’', 's', 'office', 'believed', 'it', 'might', 'lack', 'jurisdiction', 'to', 'charge', 'Copperfield', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 5, 28, 28, 28, 5, 28, 28, 28, 28, 28, 5, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28]"
"['Villafaña', 'responded', 'to', 'the', 'email', ',', 'the', 'records', 'show', ',', 'saying', ':', '“', 'I', 'can', 'definitely', 'say', 'that', 'Epstein', 'will', 'not', 'talk', 'to', 'anyone', '…', 'he', 'would', 'just', 'never', 'turn', 'in', 'one', 'of', 'his', 'friends', 'unless', 'it', 'meant', 'a', 'big', 'benefit', 'for', 'him.', '”', 'She', 'also', 'queried', 'whether', 'Carroll', ',', 'Copperfield', '’', 's', 'alleged', 'victim', ',', 'had', 'flown', 'to', 'the', 'magician', '’', 's', 'Bahamian', 'island', 'via', 'South', 'Florida', ',', 'because', 'if', 'so', ',', 'she', 'could', '“', 'pitch', 'in', '”', 'and', '“', 'think', 'creatively', 'about', 'charging', 'decisions', '”', '.']","['B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-NORP', 'O', 'O', 'B-LOC', 'B-GPE', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[10, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 10, 28, 5, 28, 28, 28, 28, 28, 28, 28, 28, 28, 5, 7, 28, 28, 5, 3, 28, 28, 28, 5, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['‘', 'Close', 'relationship', '’', 'A', 'separate', 'partially', 'redacted', 'memo', ',', 'which', 'appears', 'to', 'have', 'been', 'written', 'by', 'an', 'FBI', 'agent', 'and', 'is', 'dated', '26', 'November', '2019', '–', 'months', 'after', 'Epstein', '’', 's', 'suicide', '–', 'included', 'additional', 'details', 'and', 'claims', 'about', 'the', 'criminal', 'investigation', 'into', 'Copperfield', 'and', 'investigators', '’', 'findings', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 0, 1, 16, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28]"
"['The', 'name', 'of', 'the', 'sender', 'is', 'redacted', ',', 'but', 'the', 'person', 'said', 'the', 'FBI', 'investigation', 'into', 'Copperfield', '“', 'showed', 'that', 'Copperfield', 'trained', 'his', 'employees', 'to', 'identify', 'young', 'females', '(', 'teens', 'to', 'early', 'twenties', ')', 'in', 'the', 'audience', 'of', 'his', 'shows', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 10, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'females', ',', 'the', 'person', 'said', ',', 'were', '“', 'separated', 'from', 'their', 'boyfriends', ',', 'families', 'and', 'husbands', 'and', 'brought', 'backstage', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['“', 'Copperfield', '’', 's', 'employees', 'were', 'given', 'access', 'to', 'a', 'notebook', 'that', 'instructed', 'them', 'how', 'to', 'provide', 'Copperfield', 'with', 'females', '.']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']","[28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28]"
"['He', 'kept', 'a', 'notebook', 'with', 'the', 'females', 'he', 'was', 'with', '”', 'that', 'included', '“', 'contact', 'information', ',', 'whether', 'he', 'had', 'sex', 'with', 'them', ',', 'and', 'a', 'photograph', ',', '”', 'the', 'person', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['I', 'recall', 'Epstein', '’', 's', 'name', 'coming', 'up', 'in', 'our', 'investigation', 'a', 'number', 'of', 'times', 'and', 'Copperfield', 'appeared', 'to', 'have', 'a', 'very', 'close', 'relationship', 'with', 'Epstein.', '”', 'Copperfield', '’', 's', 'name', 'was', 'on', 'a', '“', 'list', '”', 'investigators', 'found', 'that', 'included', 'other', 'men', ',', 'the', 'person', 'said', ',', 'adding', ',', '“', 'some', 'of', 'which', 'had', 'reputations', 'like', 'Copperfield', 'and', 'Epstein', '”', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O']","[28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 10, 28, 28]"
"['“', 'Our', 'case', 'was', 'eventually', 'closed', 'because', 'our', 'USAO', '[', 'US', 'attorney', '’', 's', 'office', ']', 'was', 'weak', 'and', 'intimidated', 'by', 'the', 'financial', 'resources', 'of', 'Copperfield', ',', '”', 'the', 'person', 'said', ',', 'while', 'adding', 'there', 'had', 'been', 'other', 'challenging', 'issues', 'involving', 'the', 'victim', 'and', 'jurisdiction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 5, 28, 5, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'person', 'said', 'they', 'tried', 'to', 'get', 'copies', 'of', 'as', 'much', 'as', 'they', 'could', 'before', 'the', 'original', 'evidence', 'was', 'returned', 'and', 'appeared', 'to', 'offer', 'it', 'to', 'another', 'FBI', 'official', 'who', 'was', 'working', 'on', 'a', 'separate', 'investigation.The', 'timing', 'suggests', 'the', 'person', 'could', 'have', 'been', 'offering', 'help', 'in', 'connection', 'to', 'the', 'justice', 'department', '’', 's', 'case', 'against', 'Epstein', '’', 's', 'longtime', 'companion', ',', 'Ghislaine', 'Maxwell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","[28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 10, 23, 28]"
"['Becky', 'Roe', ',', 'a', 'lawyer', 'for', 'Carroll', ',', 'who', 'is', 'not', 'related', 'to', 'prosecutor', 'Susan', 'Roe', ',', 'said', 'in', 'an', 'email', 'to', 'the', 'Guardian', 'that', 'she', 'recalled', 'the', 'FBI', '“', 'wanted', 'the', 'DoJ', 'to', 'charge', '”', 'Copperfield', ',', 'and', 'were', '“', 'likely', 'upset', '”', 'when', 'they', 'decided', 'not', 'to', ',', 'something', 'she', 'said', 'was', 'not', 'unusual', 'in', 'her', 'experience', '.']","['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[10, 23, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 10, 23, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 9, 28, 28, 28, 9, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['She', 'said', 'the', 'FBI', 'had', '“', 'done', 'an', 'excellent', 'investigation', '”', 'but', 'disagreed', 'with', 'the', 'assessment', 'in', 'the', '26', 'November', '2019', 'memo', 'that', 'prosecutors', 'were', 'fearful', 'of', 'taking', 'on', 'Copperfield', '.']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","[28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 0, 1, 16, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28]"
"['I', '[', 'previously', ']', 'worked', 'with', 'Susie', 'Roe', '…', 'and', 'she', 'was', 'definitely', 'NOT', 'weak', ',', '”', 'Becky', 'Roe', 'said', ',', 'adding', 'that', 'she', 'was', 'not', 'well', 'informed', 'about', 'the', 'jurisdictional', 'issue', 'that', 'she', 'believed', 'was', 'the', 'decisive', 'factor', 'in', 'not', 'charging', 'Copperfield', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","[28, 28, 28, 28, 28, 28, 10, 23, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 23, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28]"
"['The', 'Guardian', 'tried', 'to', 'reach', 'Susan', 'Roe', 'for', 'a', 'comment', 'but', 'she', 'has', 'retired', 'from', 'public', 'office', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 9, 28, 28, 28, 10, 23, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['Behind', 'the', 'magic', 'The', 'Guardian', 'published', 'an', 'investigation', 'into', 'allegations', 'involving', 'Copperfield', 'in', 'May', '2024', ',', 'reporting', 'that', 'Copperfield', 'had', 'been', 'accused', 'by', '16', 'women', 'of', 'engaging', 'in', 'sexual', 'misconduct', 'and', 'inappropriate', 'behavior', ',', 'including', 'claims', 'that', 'he', 'drugged', 'three', 'women', 'before', 'he', 'had', 'sexual', 'relations', 'with', 'them', '.']","['O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 9, 28, 9, 22, 28, 28, 28, 28, 28, 28, 10, 28, 1, 16, 28, 28, 28, 10, 28, 28, 28, 28, 0, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['His', 'lawyers', 'told', 'the', 'Guardian', 'at', 'the', 'time', 'that', 'he', 'had', '“', 'never', 'acted', 'inappropriately', 'with', 'anyone', '”', 'and', 'said', 'a', '“', 'truthful', '”', 'depiction', 'of', 'Copperfield', 'would', 'describe', 'his', '“', 'kindness', ',', 'shyness', 'and', 'treatment', 'of', 'men', 'and', 'women', 'with', 'respect', '”', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'Guardian', '’', 's', 'investigation', 'included', 'an', 'examination', 'of', 'records', 'that', 'were', 'available', 'at', 'the', 'time', 'about', 'Copperfield', '’', 's', 'dealings', 'with', 'Epstein', ',', 'including', 'message', 'pads', 'that', 'had', 'been', 'confiscated', 'from', 'Epstein', '’', 's', 'residence', 'and', 'appeared', 'to', 'show', 'Copperfield', 'leaving', 'messages', 'for', 'Epstein', '16', 'times', 'over', 'several', 'months', 'between', '2004', 'and', '2005', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'B-DATE', 'O']","[28, 9, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 10, 0, 28, 28, 28, 28, 28, 1, 28, 1, 28]"
"['Lawyers', 'in', 'London', 'who', 'represented', 'Copperfield', 'at', 'that', 'time', '–', 'at', 'Harbottle', '&', 'Lewis', 'and', 'Carter', 'Ruck', '–', 'were', 'asked', 'questions', 'about', 'Epstein', 'and', 'Copperfield', '’', 's', 'dealings', 'by', 'the', 'Guardian', 'in', '2024', '.']","['O', 'O', 'B-LOC', 'O', 'B-ORG', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-DATE', 'O']","[28, 28, 5, 28, 9, 10, 28, 28, 28, 28, 28, 9, 22, 22, 28, 9, 22, 28, 28, 28, 28, 28, 10, 28, 10, 28, 28, 28, 28, 28, 9, 28, 1, 28]"
"['They', 'also', 'denied', 'that', 'Copperfield', 'had', 'left', '“', 'multiple', 'messages', '”', 'for', 'Epstein', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","[28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 10, 28]"
"['“', 'Any', 'messages', 'that', 'were', 'left', 'would', 'have', 'been', 'left', 'by', 'our', 'client', '’', 's', 'office', 'in', 'response', 'to', 'a', 'request', 'by', 'Epstein', 'for', 'tickets', 'to', 'a', 'show', ',', '”', 'the', 'lawyers', 'told', 'the', 'Guardian', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28]"
"['In', 'December', '2025', ',', 'in', 'a', 'release', 'of', 'another', 'tranche', 'of', 'Epstein', 'files', ',', 'the', 'Department', 'of', 'Justice', 'released', 'photographs', 'which', 'showed', 'Copperfield', 'and', 'Maxwell', 'wearing', 'white', 'robes', 'and', 'hugging', 'each', 'other', 'at', 'a', 'location', 'that', 'appears', '–', 'based', 'on', 'the', 'Guardian', '’', 's', 'comparative', 'analysis', 'of', 'other', 'photographs', '–', 'to', 'have', 'been', 'taken', 'on', 'Epstein', '’', 's', 'private', 'island', '.']","['O', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-NORP', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","[28, 1, 1, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 10, 28, 10, 28, 7, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28]"
"['Copperfield', '’', 's', 'lawyers', 'did', 'not', 'respond', 'to', 'questions', 'about', 'the', 'photographs', 'or', 'Copperfield', '’', 's', 'apparent', 'stay', 'on', 'Epstein', '’', 's', 'island', ',', 'or', 'how', 'often', 'he', 'may', 'have', 'frequented', 'it', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'latest', 'batch', 'of', 'Epstein', 'file', 'documents', 'includes', 'a', '2015', 'email', 'between', 'Epstein', 'and', 'a', 'woman', 'named', 'Nadia', ',', 'who', 'sent', 'a', 'link', 'for', 'Musha', 'Cay', '–', 'Copperfield', '’', 's', 'own', 'island', ',', 'where', 'Carroll', 'alleges', 'he', 'raped', 'her', '–', 'to', 'Epstein', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-DATE', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","[28, 28, 28, 28, 10, 28, 28, 28, 28, 1, 10, 28, 10, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 5, 19, 28, 10, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 10, 28]"
"['Almost', 'immediately', 'after', 'the', 'deputy', 'attorney', 'general', ',', 'Todd', 'Blanche', ',', 'announced', 'the', 'justice', 'department', 'was', 'releasing', '3m', 'additional', 'pages', 'of', 'files', 'related', 'to', 'Jeffrey', 'Epstein', 'on', 'Friday', ',', 'Fox', 'News', 'published', 'an', 'exclusive', 'interview', 'with', 'him', 'seeking', 'to', 'shape', 'what', 'Americans', 'could', 'expect', 'to', 'find', 'in', 'the', 'files', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'I-PERSON', 'O', 'B-DATE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-NORP', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 10, 23, 28, 1, 28, 9, 22, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 7, 28, 28, 10, 28, 28, 28, 28, 28]"
"['After', 'reviewing', 'years', 'of', 'Epstein', '’', 's', 'correspondence', ',', 'Blanche', 'said', ',', 'the', 'justice', 'department', 'determined', 'that', 'there', 'was', 'nothing', 'in', 'them', 'in', 'which', 'Epstein', 'said', 'anything', 'criminally', 'implicating', 'Trump', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","[28, 28, 28, 28, 10, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 10, 28]"
